t,price_usd_close,rhodl_ratio,sopr,sopr_adjusted,sopr_more_155,cdd90_age_adjusted,cdd90_account_based_age_adjusted,reserve_risk,marketcap_thermocap_ratio,nvt_entity_adjusted,puell_multiple,lth_net_change,net_unrealized_profit_loss,realized_profits_to_value_ratio,dormancy_flow,mvrv_z_score,profit_relative,mvrv_more_155,mvrv_less_155,transfers_volume_exchanges_net,current_adjusted,stock_to_flow_deflection,cdd,current,lth_sum,futures_funding_rate_perpetual,supply_balance_less_0001,supply_balance_0001_001,supply_balance_001_01,supply_balance_01_1,supply_balance_1_10,supply_balance_10_100,supply_balance_100_1k,supply_balance_1k_10k,supply_balance_10k_100k,supply_balance_more_100k,active_count,new_count,price_realized_usd,futures_annualized_basis_3m,balance_exchanges,revenue_sum,revenue_from_fees,volume_mined_sum,transfers_volume_miners_to_exchanges,sopr_less_155,illiquid_sum,liquid_sum,highly_liquid_sum,futures_open_interest_crypto_margin_sum,futures_open_interest_cash_margin_sum,futures_open_interest_crypto_margin_relative,futures_estimated_leverage_ratio,active_1y_2y,active_5y_7y,hash_rate_mean,difficulty_latest,channel_size_mean,channel_size_median,network_capacity_sum,channels_count,nodes_count,non_zero_count,count,amer_30d_price_change,apac_30d_price_change,emea_30d_price_change,nupl_less_155,nupl_more_155,active_more_1y_percent,active_more_2y_percent,active_more_3y_percent,active_more_5y_percent,liveliness,active_count,net_realized_profit_loss,options_25delta_skew_1_month,balance_miners_sum
2018-10-08,6652.226237,1699.300157,1.001227124,1.00299765,1.064521902,162985.526,201996.08,0.003378543893,7.12E-07,79.81342236,0.6675282714,177431.6069,0.242820461,0.0003742610311,327262.4321,0.5926196774,0.6446513273,1.320458974,0.9596671497,919.7498591,14946560.49,1.065670735,6441882.469,17311962.5,11588756.03,,1610.740474,11726.25279,81845.34377,424778.9926,1275295.515,3038530.628,3409802.757,3252781.29,2121723.26,3693838.765,646069,91453,5036.820124,,2527508.444,1704.295998,0.009855094716,1687.5,99.03614587,1.001336936,12585274.83,1729377.132,2997281.583,,,,,2458355.65,844794.6891,4.93E+19,3.20E+22,0.01218334429,0.0037,110.0643323,9034,1665,22299007,247906,376.6278547,-4.631168056,66.16880168,-0.04202795758,0.2426875658,0.4845773791,0.342574088,0.2957247081,0.185430609,0.5937643133,210072,6728160.608,,1816918.567
2018-10-09,6640.647459,1678.596152,0.9974922237,0.9946452335,0.9299482245,163362.0755,202183.3517,0.003374728047,7.09E-07,80.08269464,0.6436927577,176159.8983,0.2418210923,0.0002924202403,326992.9535,0.5884242895,0.6440498439,1.316712089,0.9592649799,1899.019987,14947937.6,1.061120106,6338574.169,17313587.5,11597615.16,,1611.607131,11731.78195,81854.54087,424951.2385,1276426.158,3039860.413,3405063.606,3255520.541,2120273.486,3696265.172,621377,87295,5036.252836,,2529403.486,1641.666319,0.01015207484,1625,74.72022794,0.9966327846,12590643.59,1726067.862,2996847.097,,,,,2469475.509,844559.5075,4.83E+19,3.20E+22,0.01218334429,0.0037,110.0643323,9034,1665,22316990,235732,502.9858706,-113.7712542,-54.18719807,-0.04246482564,0.2405325293,0.4851728697,0.3425406446,0.2957470307,0.1854139385,0.5937183489,202173,-12483301.24,,1814358.773
2018-10-10,6585.177558,1737.622239,0.998971703,0.99738769,0.9593866445,164561.127,203103.1334,0.003339763654,7.03E-07,79.47475794,0.7075401665,167471.0475,0.2354605058,0.0003435523399,324010.552,0.56997976,0.6180398483,1.305946162,0.9532765843,3584.186745,14949384.81,1.05152483,8242170.198,17315387.5,11597010.78,,1612.463242,11738.56915,81943.89961,425233.5448,1277667.508,3041022.827,3396115.853,3260399.456,2118920.671,3700703.753,642587,92040,5036.005411,,2532983.97,1815.633937,0.008610732031,1800,86.82201632,0.9993582728,12587437.82,1728701.613,2999219.116,,,,,2486535.361,844545.0199,5.36E+19,3.20E+22,0.01218334429,0.0037,110.0643323,9034,1665,22353285,244801,515.4190538,-220.134677,-30.94073605,-0.04901349348,0.2342716501,0.4861390241,0.3425363839,0.2957631551,0.1854142017,0.5936916814,208264,-7043477.703,,1814332.583
2018-10-11,6249.090032,1761.740826,0.9469466697,0.8891157018,0.3925893883,165661.569,204581.2939,0.003192922253,6.66E-07,75.98764419,0.7476306674,151868.5811,0.1973814061,9.49E-05,307081.088,0.4525357381,0.5188264395,1.244215986,0.9092016267,-4365.220258,14950858.65,0.9985360436,10641313.01,17317375,11583803.33,,1612.93322,11740.31666,81899.60957,425465.2702,1278694.692,3041255.448,3395099.445,3266293.277,2118336.75,3696948.303,686801,89933,5014.544893,,2528613.507,2005.917206,0.00918143857,1987.5,86.90282545,0.9765815555,12583538.84,1727527.393,3006279.807,,,,,2489581.257,844333.6445,5.87E+19,3.20E+22,0.01218334429,0.0037,110.0643323,9034,1665,22357906,262308,452.5896228,-530.8744735,7.768307212,-0.09986604795,0.1962810222,0.4865459682,0.3427839225,0.2957890466,0.1854103777,0.593698114,209354,-374140612.9,,1814590.404
2018-10-12,6273.196696,1751.329808,0.9950842711,0.9874063143,0.92188611,166367.7004,205394.0112,0.003176732583,6.68E-07,75.37343415,0.6192910845,153257.955,0.200955028,0.0001505875004,308392.1211,0.4619666867,0.5223112221,1.247913423,0.9140863487,1573.563078,14952107.63,1.000257923,4453694.648,17319025,11595326.64,,1613.375437,11746.65767,81917.64621,425712.8835,1279913.452,3042228.913,3389715.58,3270078.11,2117537.567,3698531.859,693357,88147,5012.660589,,2530182.207,1668.445857,0.01105571215,1650,101.8982525,0.9890139475,12599311.34,1724126.025,2995558.681,,,,,2496936.508,844317.1518,4.88E+19,3.20E+22,0.01207470152,0.004,110.0971285,9118,1681,22342945,243042,373.5629025,-461.4427052,7.209830531,-0.0939885509,0.1986623576,0.4869835277,0.3428104863,0.2959465656,0.1854149162,0.5935932693,208696,-34710238.66,,1814452.308
2018-10-13,6289.000902,1716.669007,0.9936491732,0.9847970076,0.8057174786,166413.5037,205126.1803,0.003165205774,6.69E-07,75.22858615,0.6602993099,207680.8159,0.2027718517,0.0001386947037,309709.7052,0.4681874287,0.5304070143,1.25028235,0.9179944201,-2571.981241,14952275.1,1.002699378,2653925.075,17320787.5,11609173.49,,1614.19948,11750.56968,81899.74431,425919.2911,1280243.762,3042418.353,3391199.698,3271426.882,2116448.508,3697837.538,573900,73989,5011.208931,,2527606.555,1775.784765,0.007481067088,1762.5,171.8609921,0.9919176787,12596593.86,1724998.859,2999165.821,,,,,2499202.531,843464.7756,5.23E+19,3.20E+22,0.01208871186,0.004,110.9501974,9178,1683,22344136,204956,336.1019678,-527.6360739,-39.93962828,-0.08933124009,0.2001806629,0.4872490231,0.3429598254,0.2959455433,0.1854389256,0.5934500049,170202,-27444015.99,,1814888.466
2018-10-14,6292.232469,1721.301615,0.9935272312,0.9839757427,0.7580400188,165799.849,204367.1806,0.003175411849,6.68E-07,75.99754732,0.5369279074,206614.9516,0.2036521545,0.000145852261,309967.9572,0.4698216656,0.5316455659,1.2504036,0.9189870694,-91.02811429,14952818.89,1.000863879,3817154.791,17322212.5,11618337.41,,1615.028446,11751.74849,81872.86676,425952.2979,1280040.515,3042622.261,3390968.82,3272082.461,2117342.964,3697934.583,524073,69995,5009.745645,,2527512.286,1437.41785,0.008638998027,1425,54.86172309,0.9953004805,12600995.21,1723980.867,2997207.466,,,,,2504584.7,844062.0675,4.22E+19,3.20E+22,0.01220254068,0.004,111.5434243,9141,1680,22353548,191145,286.4960467,-503.3108371,-10.7670457,-0.08815459243,0.2002582205,0.4875473037,0.3429592668,0.2960433176,0.1855090232,0.5933565992,165231,-27212627.31,,1814861.28
2018-10-15,6605.261035,1927.606546,1.003752878,1.007697474,0.8257227055,167743.0092,206165.0957,0.00328674941,7.01E-07,78.67129924,0.7923990524,200562.4048,0.2402421694,0.001212235466,325913.6558,0.5824602682,0.6297550587,1.312429597,0.9635877061,5108.417132,14953045.91,1.047935115,11294767.92,17324237.5,11622309.48,,1616.003503,11755.68052,81837.59219,425992.9249,1279336.491,3044093.079,3391561.439,3279301.258,2108557.529,3700156.549,699161,90307,5011.754799,,2532613.941,2048.09602,0.01127682495,2025,147.113544,1.014363168,12587163.91,1732560.542,3004484.094,,,,,2518047.409,842725.3991,6.04E+19,3.20E+22,0.01227037577,0.004,111.5254454,9089,1681,22354599,266783,220.9532667,-225.8595126,73.02651724,-0.03778825081,0.2380543668,0.488223217,0.3428749783,0.2959992287,0.1855139673,0.593385038,212134,31650263.9,,1814574.621
2018-10-16,6600.677207,1949.241001,0.9905045367,0.9803044528,0.7703628817,168908.944,207034.6804,0.003300029629,6.99E-07,79.44633153,0.6642094378,184552.2229,0.2406267794,0.0004536530386,326460.4537,0.5806258267,0.6300482353,1.309481171,0.9667647666,-2475.973745,14952143.26,1.044622099,9661567.615,17325925,11616453.21,,1616.618482,11755.16967,81819.93935,426190.238,1282720.203,3044631.221,3387031.339,3285535.356,2106671.463,3697924.497,678710,91944,5008.878893,,2530133.056,1706.819427,0.01131896348,1687.5,84.27885472,1.001316482,12594472.21,1726819.866,3004603.972,,,,,2529927.364,840647.6188,5.03E+19,3.20E+22,0.01228920095,0.004,111.0083522,9033,1677,22349936,257832,227.7365411,-186.5190096,55.64158224,-0.0343777872,0.2363387713,0.4889771663,0.342957409,0.2960121163,0.1855254712,0.5934099471,212552,-52266569.02,,1813507.491
2018-10-17,6546.16332,1922.59376,0.9927877211,0.9834737927,0.7273510313,168579.2514,206486.632,0.003271634321,6.93E-07,79.17225235,0.6747237949,185600.0562,0.2352977639,0.0001781495501,324067.4074,0.5635322601,0.6033285706,1.298078068,0.9613555537,-576.7789139,14952148.81,1.034367195,5175880.265,17327650,11623773.51,,1617.423188,11761.17188,81785.9343,426460.2988,1282209.807,3045507.581,3390428.365,3283885.874,2107277.534,3696687.055,673355,93086,5006.582725,,2529551.79,1743.85008,0.0108094615,1725,187.1675967,0.9957556779,12593615.91,1729014.995,3004990.135,,,,,2542407.86,839607.2025,5.05E+19,3.20E+22,0.01228148627,0.004,110.5333764,9000,1675,22352810,260224,346.0713261,-209.3608347,126.1105795,-0.04019787076,0.2296303094,0.4897448371,0.3430193515,0.2960179844,0.1855461901,0.5933113196,213588,-42487530.1,,1813306.832
2018-10-18,6474.647249,1912.510594,0.9951189134,0.9894631588,0.714471278,168548.0688,206150.4165,0.003249526837,6.84E-07,78.87451152,0.671901891,186379.5197,0.2274612596,0.0001543209359,320631.1653,0.5388818323,0.5743267683,1.283230933,0.953265229,1997.30047,14953251.36,1.022431273,4406352.882,17329375,11635256.28,,1618.150028,11764.63396,81744.46749,426527.6255,1282130.732,3047889.577,3388383.239,3283053.42,2107705.885,3698528.315,654562,87473,5004.913716,,2531544.798,1743.059262,0.01036066993,1725,82.54646376,0.9965535216,12591809.59,1727264.42,3010272.034,,,,,2551620.23,839674.1315,5.11E+19,3.09E+22,0.01237759882,0.004,110.5195799,8929,1668,22365980,253312,236.8076654,-218.8047771,91.34588659,-0.04902598943,0.2207170398,0.4904742866,0.3432318021,0.2960505692,0.1855675015,0.5931932187,204721,-31499958.41,,1813539.111
2018-10-19,6466.010535,1929.201717,1.003203335,1.007894027,1.291633113,170015.9044,205917.9329,0.003211581219,6.83E-07,77.89160984,0.6847859966,185089.2083,0.2259499049,0.0007086880027,321164.5653,0.5348826933,0.5752205733,1.273745722,0.9571460294,-215.9122887,14954147.98,1.017749431,11552200.39,17331150,11640725.11,,1618.648663,11781.86837,81814.48744,426669.8125,1282023.455,3047731.833,3390650.673,3292197.748,2099398.75,3697233.769,685189,92848,5006.202005,,2531324.849,1792.658762,0.009850598804,1775,70.52389226,0.9955814031,12586389.97,1730484.697,3014246.381,,,,,2560456.247,841946.7023,5.15E+19,3.09E+22,0.01241506545,0.004,110.8292893,8927,1675,22375076,253684,183.3742707,-207.6271998,92.16217055,-0.04477265676,0.2149139478,0.4908553669,0.3431181281,0.2960520714,0.1857303072,0.5932537002,214888,19818514.53,,1814037.564
2018-10-20,6489.469753,2013.99077,0.9107310422,0.812997669,0.4560933461,173306.5474,205318.6181,0.00320807069,6.84E-07,77.96408001,0.6907255072,192801.8775,0.2323013139,0.0001149774964,322437.6795,0.5514661324,0.5889009522,1.283832803,0.9639276639,2315.354103,14955433.1,1.018172499,15958356.86,17332937.5,11652966.17,,1619.707147,11784.33678,81829.04709,426750.7743,1282056.166,3048522.39,3388931.168,3292513.315,2099325.813,3699575.828,593948,78951,4981.7026,,2533636.324,1801.825098,0.007950326663,1787.5,83.05772691,0.9980323802,12587237.16,1731167.541,3014503.847,,,,,2567769.539,842085.2,5.01E+19,3.09E+22,0.01243855246,0.004,112.1335505,9015,1689,22385291,227678,94.82633583,-217.5625926,78.74905256,-0.03742224382,0.2210823731,0.4912966272,0.3431526938,0.2961208795,0.185748125,0.5934320047,178535,-427197467,,1813734.635
2018-10-21,6482.34813,1977.173389,0.9984233496,0.9952034571,0.8139147616,172453.0854,204284.6338,0.003222963589,6.83E-07,79.19044501,0.6717207282,203700.7771,0.2315160061,0.0001467732236,322057.7243,0.548782351,0.5811742585,1.283558647,0.9645037479,-359.6052445,14956523.09,1.016952789,3023128.869,17334662.5,11664227.53,,1620.605595,11790.01397,81853.60214,426772.1856,1282609.381,3050053.786,3385585.374,3295646.945,2099881.931,3698819.721,554343,69789,4981.536848,,2533273.349,1737.46404,0.007173696837,1725,82.62357119,1.00177082,12584896.91,1732984.639,3016751.999,,,,,2571010.663,844109.8194,4.93E+19,3.09E+22,0.01240645309,0.004,112.4893101,9067,1692,22405326,211367,16.96091038,-276.4201274,11.63260134,-0.03680260675,0.2209160037,0.4915879676,0.3432718026,0.2961022904,0.1858830693,0.5932737592,170138,-5530147.613,,1814018.455
2018-10-22,6491.982123,1818.241509,0.9948899014,0.9886285732,0.8308831872,172419.3564,204415.1432,0.003201167549,6.83E-07,79.3840712,0.7504863783,195284.4775,0.2317351834,0.000223509671,323264.1764,0.5494425152,0.5809998235,1.284057896,0.9651119697,-1432.668284,14957891.01,1.014788653,5839974.967,17336600,11664966,,1621.672719,11791.39359,81922.79294,426866.8909,1282809.395,3051161.449,3386127.961,3298268.334,2098604.121,3697397.034,676886,91552,4980.020281,,2531837.028,1954.199512,0.008545448763,1937.5,88.50615227,0.9968475064,12598562.23,1733547.456,3004461.36,,,,,2578291.31,844379.5386,5.56E+19,3.09E+22,0.01231228814,0.004,112.5096891,9138,1709,22412877,255169,-16.86133363,-241.778548,25.35859216,-0.03614920485,0.2212189163,0.492058625,0.3433390773,0.2961545515,0.1859107142,0.5931728185,212180,-29196249.29,,1814080.97
2018-10-23,6475.729715,1786.842104,0.9947324752,0.9864331283,0.7948674186,172443.8581,204450.6536,0.003185656386,6.80E-07,79.484357,0.7440767224,190056.4175,0.2309149344,0.0001415155958,322739.8023,0.5444567575,0.5804714432,1.281286998,0.9641298186,1457.40073,14959265.74,1.011050895,5365781.433,17338525,11671269.62,,1622.367254,11794.88273,81981.90939,427108.998,1281791.425,3049873.61,3382264.14,3314830.968,2086088.958,3701138.786,683472,91651,4978.177742,,2533290.476,1941.583319,0.008541131847,1925,79.68233742,0.9931995191,12607430.96,1730906.255,3000158.826,,,,,2618956.849,845025.4255,5.56E+19,3.09E+22,0.01234897686,0.004,112.0052201,9070,1685,22413932,253309,15.31130605,-279.8836497,25.6361151,-0.0372047215,0.2195347322,0.4943761696,0.3433277471,0.2961413311,0.1859592172,0.5930563512,216229,-34826402.62,,1814540.445
2018-10-24,6495.428362,1744.498737,0.9974381738,0.9931494093,0.7401264682,172396.6025,204478.8274,0.00319011527,6.82E-07,79.99357949,0.5481694784,192389.1691,0.2337100008,0.0001269799983,324022.5777,0.55468191,0.5968565427,1.28554858,0.9688216012,-126.2027713,14959964.85,1.01129229,3831775.053,17339937.5,11680933.65,,1623.302479,11796.05709,82008.29942,427181.8315,1281511.064,3049616.066,3378286.179,3320846.563,2084430.468,3702608.714,637730,93400,4977.338802,,2533160.165,1429.44169,0.01185196265,1412.5,62.41800016,0.9995181873,12612732.27,1729931.339,2997244.939,,,,,2650364.792,845191.5245,3.98E+19,3.09E+22,0.01229916341,0.004,111.6887029,9081,1681,22434467,253978,43.23030758,-177.5398176,38.44999175,-0.03218177502,0.2221219676,0.4962921271,0.3434447024,0.2961531575,0.1859946276,0.5929600062,214056,-16725140.02,,1814450.189
2018-10-25,6481.170828,1667.909526,0.9944833076,0.9864055072,0.7081237169,172672.5592,205651.6623,0.003173209929,6.79E-07,80.00082347,0.6626788432,215559.0288,0.2320913646,9.96E-05,323572.6618,0.5501906581,0.5857478695,1.281822726,0.967387381,-1459.231778,14960935.1,1.005259811,4265818.346,17341650,11688981.28,,1624.199341,11802.50702,81985.06967,426997.2702,1282792.47,3045431.416,3383158.251,3336201.23,2068268.59,3703360.042,659213,87018,4975.39755,,2531696.437,1730.03994,0.01013845953,1712.5,137.0520517,0.996325022,12600240.83,1737484.242,3003895.977,,,,,2668627.893,890345.7981,4.93E+19,3.09E+22,0.01235984778,0.004,111.9431414,9057,1643,22444895,254462,17.55833012,-54.80607682,66.71538321,-0.03371205745,0.2198609214,0.4974667478,0.3435812818,0.296170297,0.1886228668,0.5928408634,205753,-36248126.88,,1814256.173
2018-10-26,6477.845653,1720.027508,0.9844197182,0.97115343,0.7696546407,174247.2982,207393.1139,0.003163867615,6.78E-07,79.40014236,0.6912857389,187871.6332,0.232243135,0.0001112871234,323327.3832,0.5492399894,0.581328921,1.283896691,0.968645573,2693.524354,14958834.57,1.002798958,8937956.251,17343437.5,11668899.65,,1624.989706,11809.66395,82007.83138,427316.4026,1285087.652,3052585.962,3375411.424,3337532.45,2064909.386,3705122.784,691989,91479,4970.684306,,2534385.635,1805.415099,0.009922980659,1787.5,80.66147147,0.9988312735,12574394.37,1771776.003,2997238.173,,,,,2673070.392,886664.8139,5.09E+19,3.09E+22,0.01228667534,0.004,111.1944118,9050,1646,22437806,252859,52.36527258,-100.5510953,31.50328043,-0.03236934942,0.2211211332,0.4978359139,0.3437101593,0.2962113252,0.1886274744,0.592832172,215271,-84474592.07,,1814114.724
2018-10-27,6480.286709,1563.218887,0.9975520609,0.9942448021,0.8103586802,173196.2275,206382.9097,0.003160540203,6.78E-07,79.71148089,0.6579697504,188633.774,0.2331831962,5.45E-05,323531.2367,0.5491285629,0.591415742,1.283475243,0.9687685793,1234.317155,14960177.46,1.00415491,2262803.258,17345137.5,11678843.86,,1625.707094,11810.54346,81984.40957,427429.4333,1285268.68,3053982.37,3377561.176,3334302.666,2066308.529,3704835.031,580044,74881,4970.297198,,2535616.728,1713.09652,0.007644939699,1700,48.30171521,0.9989508502,12572763.32,1773686.037,2998659.189,,,,,2667339.315,887240.7044,4.85E+19,3.09E+22,0.01230037861,0.004,111.10932,9033,1658,22440459,233613,-121.89549,-106.8117159,17.22418769,-0.03223826757,0.2208653767,0.498422934,0.3446426993,0.2962220611,0.1886506688,0.5926580262,174603,-9152686.655,,1814143.057
2018-10-28,6486.386271,1631.703962,0.9961885431,0.9917731822,0.7721186843,172779.3894,205430.9077,0.00315217489,6.77E-07,80.37789369,0.6762996967,191478.9919,0.2341325945,8.55E-05,323836.3811,0.5536229164,0.602552628,1.286225769,0.9711988554,-638.8376766,14961658.3,1.009266746,2592005.382,17346887.5,11690413.73,,1626.325757,11812.81275,81969.59012,427570.7145,1285501.428,3053933.335,3377847.71,3336530.186,2065560.884,3704505.558,560468,68461,4969.710867,,2534974.622,1766.513936,0.009348319062,1750,91.74579925,0.9964405255,12571263.48,1775222.393,3000372.676,,,,,2670560.258,887866.1306,4.97E+19,3.09E+22,0.01228947699,0.004,111.1583194,9045,1662,22456504,219720,-85.67768385,-100.3752824,28.76094766,-0.02965524974,0.2225315149,0.4985813,0.3446309006,0.2962610324,0.1886832076,0.5924897634,168877,-12940524.51,,1814679.097
2018-10-29,6332.788705,1554.519215,0.9938858893,0.9879911143,0.8649451773,172759.2368,205155.6617,0.003112190788,6.61E-07,79.65608468,0.6984939271,191004.5074,0.2157865271,0.0001287141414,316326.0101,0.4997354819,0.5345731563,1.255631862,0.9491954312,3997.017732,14963297.79,0.9843918678,3936148.901,17348712.5,11699558.18,,1627.390512,11813.21375,81953.98907,427743.311,1285964.509,3052928.723,3384964.637,3327366.34,2064418.64,3709902.792,708277,92124,4968.030349,,2538966.699,1844.604176,0.01062784968,1825,108.2891936,0.99027397,12574193.11,1771617.903,3002872.533,,,,,2674477.308,888531.1249,5.26E+19,3.09E+22,0.01227725446,0.004,111.2687572,9063,1666,22439792,269608,-160.2017699,-55.11010776,-72.7912792,-0.05352382363,0.2035882248,0.4988123392,0.3446523514,0.2963655,0.1887127568,0.5923404106,217313,-31794473.57,,1813830.38
2018-10-30,6334.740906,1467.26003,0.9938026804,0.9858146249,0.7688037371,172780.9209,205161.3121,0.003070163022,6.60E-07,78.89085244,0.7276847732,194486.1317,0.2159133972,7.45E-05,316643.3002,0.5017831412,0.5360853166,1.256964669,0.9513514196,1535.995771,14964075.73,0.9855063072,3285786.9,17350637.5,11709090.43,,1628.484673,11812.63175,81960.89995,427822.9964,1286636.864,3052401.712,3386082.417,3325994.845,2063141.796,3713125.898,697593,92664,4966.250386,,2540498.797,1943.771409,0.009657210374,1925,89.77630073,0.9897419652,12571062.16,1773668.931,3005877.454,,,,,2682088.06,887931.1808,5.48E+19,3.09E+22,0.0120897922,0.004,109.497248,9057,1674,22440845,283173,-150.8447895,-32.38747004,-99.46231463,-0.05113628819,0.2044326902,0.4992198238,0.3446382956,0.2963844858,0.1887229791,0.5921621683,217169,-33545208.64,,1814161.893
2018-10-31,6317.7501,1522.01741,0.9914709021,0.9826398581,0.7321546078,173351.1692,206254.7977,0.003059609792,6.57E-07,78.65314592,0.7689774675,192927.0515,0.2144958947,0.0001092544686,315843.6363,0.4939674246,0.5272886148,1.252346073,0.9495565386,-21812.45429,14965340.72,0.9831197001,7551323.896,17352675,11710149.06,,1629.147612,11817.2811,81942.67537,427948.548,1286646.042,3051851.739,3385331.349,3340217.388,2073213.919,3692047.955,707280,91090,4963.502143,,2518682.814,2054.152293,0.00810664955,2037.5,133.0415264,0.9925962571,12585661.57,1782427.586,2984556.886,,,,,2693631.78,888269.5968,5.80E+19,3.09E+22,0.01198169487,0.004,108.1587596,9027,1675,22450322,288120,-161.8441056,-22.80884302,-82.2136826,-0.0531231784,0.2014986741,0.4998607023,0.344632083,0.2963825983,0.1887649976,0.5920775398,215618,-50642765.99,,1814620.228
2018-11-01,6375.526217,1451.678153,0.9913461977,0.9802843357,0.6493344651,173841.8189,206383.0035,0.003078156487,6.62E-07,79.37819568,0.7326723097,194259.6007,0.2222233103,0.0001825668435,319735.2521,0.5184695526,0.5554213339,1.26564669,0.9599808414,-1329.52236,14967052.64,0.9926032763,5484231.802,17354600,11717899.38,,1629.850092,11823.71757,81930.83766,428174.7696,1287922.27,3052869.763,3385365.574,3341735.245,2071243.203,3691875.814,692491,89830,4960.690043,,2517349.084,1942.459389,0.008988290293,1925,83.03407662,0.9983030402,12591621.64,1783523.931,2979425.473,,,,,2707598.621,891175.0982,5.56E+19,3.09E+22,0.01193010376,0.004,108.0032293,9053,1691,22457068,281787,-154.7113365,60.22445315,-74.89976932,-0.04168745545,0.2098900841,0.5006759841,0.3446597912,0.2963984173,0.1889236881,0.5919548879,210691,-51528689.8,,1815117.106
2018-11-02,6390.638615,1401.443341,0.9982329599,0.9950010272,0.9441501529,174437.2794,207323.771,0.003063971569,6.63E-07,78.81250272,0.6790449692,190693.7749,0.2234701243,0.0002303382323,320778.3007,0.5193896763,0.5681231561,1.265723331,0.9610743509,1028.672992,14968168.79,0.9920734681,7163524.671,17356387.5,11723937.01,,1631.345158,11834.45326,81973.73908,428388.6705,1287676.456,3053801.228,3390044.069,3336256.315,2071523.123,3693229.147,769107,92771,4960.013841,,2518373.836,1805.824718,0.01014756209,1787.5,70.42977943,0.9960603656,12594192.1,1782016.213,2980150.229,,,,,2732489.879,890162.4565,5.10E+19,3.09E+22,0.01184760736,0.004,107.2919322,9056,1691,22460542,292561,-100.1236601,65.98191801,-85.0747175,-0.04050222451,0.209937926,0.5020587935,0.3446245418,0.2975635173,0.188884552,0.5918979239,231699,-14252476.88,,1815550.135
2018-11-03,6361.257742,1390.848975,0.9970599921,0.9936422863,0.7277979576,174154.187,207159.5079,0.003058857213,6.59E-07,78.94806241,0.7645133753,192244.4823,0.2204724798,7.30E-05,319890.5297,0.5112286585,0.5537801478,1.260762979,0.9582699137,-2819.91861,14969683.35,0.990652673,1974623.816,17358400,11735349.6,,1632.039238,11837.44103,81940.83994,428468.1893,1288005.279,3054108.942,3393544.638,3336722.293,2071148.109,3690963.274,641836,77139,4959.531785,,2515551.032,2026.091851,0.006708408019,2012.5,66.54578956,0.9980206976,12597577.79,1782049.039,2978744.22,,,,,2746202.183,893929.4518,5.71E+19,3.09E+22,0.0118298182,0.004,107.2964511,9070,1695,22452259,249403,-95.56159677,-19.81265147,-99.99026371,-0.04354731974,0.2068295022,0.5029175449,0.3447115937,0.2977088556,0.1891087268,0.591673793,183342,-11189618.96,,1814907.191
2018-11-04,6376.129393,1399.375304,0.9959577618,0.9909082437,0.8788950989,173709.5714,206503.8315,0.00304325903,6.60E-07,79.088025,0.5823732299,186043.4191,0.2222502402,0.0001344617621,320789.6828,0.4947404575,0.5622547342,1.2514339,0.9517009025,328.4180636,14970576.15,0.982530292,3855971.25,17359937.5,11741318.38,,1632.507599,11842.03891,81936.38262,428565.4431,1289536.184,3054543.383,3396558.758,3331733.279,2071665.628,3691894.941,619053,73212,4958.765621,,2515876.519,1550.335783,0.008279356692,1537.5,73.29800277,0.9951150006,12600826.47,1781870.302,2977211.771,,,,,2754538.823,903548.3889,4.57E+19,3.09E+22,0.01182542325,0.004,107.8123838,9117,1699,22395316,226124,-147.7460618,-17.63506321,-139.4853584,-0.05075029074,0.2009166442,0.5033973756,0.3447252131,0.2977887298,0.1896833703,0.5915640488,174676,-15408368.37,,1814956.358
2018-11-05,6427.464265,1389.554086,0.998791909,0.9974094323,0.8031380508,174077.2596,207084.8432,0.003075654995,6.65E-07,80.07890692,0.6909479464,181633.5261,0.2278897175,0.0002709809716,325529.7517,0.5319826969,0.5771631298,1.272674067,0.9677093312,-344.7541258,14972080.62,0.9988298232,4548975.595,17361737.5,11749389.29,,1633.434623,11850.8291,81935.21599,428953.8928,1287498.397,3054275.621,3397773.487,3335308.81,2071089.123,3691389.734,712966,98493,4958.524685,,2515527.861,1818.68873,0.0102759364,1800,62.41538588,1.002753392,12604922.64,1783414.669,2973371.235,,,,,2776451.53,906961.1009,4.96E+19,3.09E+22,0.01176877728,0.004,107.9432252,9172,1704,22421321,296139,-97.29357803,70.63721091,-142.3987718,-0.03336814866,0.2142528664,0.5046603271,0.3447424888,0.2979197878,0.1898767003,0.5914370544,229602,-6836222.911,,1815324.76
2018-11-06,6455.279089,1400.138857,0.9976148273,0.9948861019,0.8244986015,174119.2707,206910.5575,0.003069341769,6.67E-07,80.05095402,0.6144954581,173662.9638,0.2333215574,0.0001997657053,327010.104,0.5457204603,0.6018651542,1.279364349,0.9735775017,7327.808423,14973435.72,1.003624491,4476957.242,17363337.5,11754140.38,,1634.420883,11861.2238,81946.28077,429499.8843,1290498.981,3050905.545,3392070.755,3334800.83,2072350.38,3697740.244,694045,99264,4957.875151,,2522851.508,1619.183928,0.01184789931,1600,89.41382961,0.9994690084,12597041.1,1786515.439,2979752.008,,,,,2791607.751,911542.3379,4.57E+19,3.09E+22,0.01172505903,0.004,107.1553145,9139,1710,22443695,285323,-137.5220729,89.92099736,-123.6694149,-0.02713959419,0.2183618365,0.5055101535,0.3447341649,0.2979504525,0.1901374867,0.5913392713,225002,-13638491.9,,1815076.67
